POSTAL_CODE,NAISSANCES_1990-1999
80500,0.0
80500,2.0
80500,176.0
80500,3.0
80500,3.0
80500,0.0
80500,1.0
80500,1.0
80500,0.0
74200,93.0
74200,4.0
74200,24.0
74200,7.0
74200,109.0
74200,20.0
74200,12.0
74200,6.0
74200,12.0
74200,2.0
69670,0.0
69670,22.0
48110,0.0
48110,2.0
48110,0.0
48110,5.0
48110,0.0
48110,1.0
17800,1.0
17800,11.0
17800,1.0
17800,5.0
17800,0.0
17800,0.0
17800,1.0
17800,17.0
17800,2.0
17800,4.0
17800,1.0
17800,0.0
17800,0.0
17800,6.0
17800,0.0
17800,2.0
17800,0.0
17800,0.0
17800,0.0
17800,0.0
17800,0.0
35130,0.0
35130,4.0
35130,0.0
35130,1.0
35130,0.0
35130,5.0
35130,164.0
35130,0.0
35130,1.0
11270,3.0
11270,0.0
11270,2.0
11270,0.0
11270,1.0
11270,1.0
11270,4.0
11270,0.0
11270,1.0
11270,1.0
11270,0.0
11270,0.0
11270,0.0
11270,3.0
11270,0.0
28330,0.0
28330,0.0
28330,1.0
28330,1.0
28330,2.0
28330,0.0
28330,1.0
28330,0.0
28330,0.0
28330,0.0
17470,0.0
17470,1.0
17470,0.0
17470,0.0
17470,0.0
17470,0.0
17470,1.0
17470,0.0
17470,0.0
17470,0.0
17470,0.0
17470,0.0
75012,0.0
88320,0.0
88320,0.0
88320,0.0
88320,0.0
88320,0.0
88320,0.0
88320,0.0
88320,0.0
88320,0.0
88320,0.0
88320,0.0
88320,0.0
88320,0.0
88320,0.0
88320,0.0
88320,1.0
88320,0.0
88320,0.0
88320,0.0
88320,0.0
88320,0.0
88320,0.0
12540,0.0
12540,0.0
12540,0.0
12540,0.0
12540,0.0
24150,10.0
24150,0.0
24150,0.0
24150,3.0
24150,21.0
24150,21.0
24150,0.0
24150,4.0
24150,0.0
24150,0.0
24150,2.0
24150,0.0
24150,6.0
24150,1.0
24150,12.0
83640,3.0
83640,44.0
27380,2.0
27380,0.0
27380,0.0
27380,3.0
27380,9.0
27380,0.0
27380,1.0
27380,1.0
27380,2.0
27380,5.0
57670,0.0
57670,1.0
57670,0.0
57670,3.0
57670,0.0
57670,2.0
57670,2.0
57670,0.0
57670,2.0
57670,0.0
57670,0.0
57670,0.0
57670,0.0
57670,0.0
57670,2.0
57670,0.0
57670,0.0
57670,0.0
57670,3.0
57670,3.0
57670,0.0
57670,4.0
57670,0.0
57670,2.0
50500,0.0
50500,3.0
50500,46.0
50500,0.0
50500,2.0
50500,0.0
50500,2.0
50500,0.0
50500,0.0
50500,1.0
50500,0.0
50500,0.0
50500,0.0
50500,2.0
50500,0.0
50500,0.0
02250,1.0
02250,1.0
02250,0.0
02250,0.0
02250,0.0
02250,0.0
02250,0.0
02250,0.0
02250,0.0
02250,0.0
02250,1.0
02250,0.0
02250,0.0
02250,8.0
02250,1.0
02250,0.0
02250,0.0
02250,2.0
28700,0.0
28700,0.0
28700,15.0
28700,0.0
28700,0.0
28700,1.0
28700,29.0
28700,0.0
28700,1.0
28700,7.0
28700,1.0
28700,0.0
28700,0.0
28700,5.0
28700,0.0
28700,1.0
28700,0.0
28700,1.0
28700,31.0
28700,1.0
28700,1.0
28700,5.0
28700,1.0
28700,0.0
28700,8.0
28700,9.0
28700,1.0
28700,0.0
28700,0.0
25650,5.0
25650,0.0
25650,0.0
25650,6.0
25650,2.0
25650,0.0
25650,4.0
25650,12.0
16130,12.0
16130,9.0
16130,2.0
16130,0.0
16130,4.0
16130,6.0
16130,0.0
16130,0.0
16130,1.0
16130,6.0
16130,13.0
16130,4.0
31320,4.0
31320,2.0
31320,3.0
31320,34.0
31320,5.0
31320,143.0
31320,1.0
31320,0.0
31320,17.0
25870,0.0
25870,0.0
25870,16.0
25870,0.0
25870,1.0
25870,1.0
25870,10.0
25870,0.0
25870,0.0
25870,0.0
25870,0.0
25870,0.0
25870,2.0
25870,0.0
25870,0.0
25870,0.0
22310,3.0
22310,0.0
22310,2.0
22310,1.0
82210,1.0
82210,12.0
82210,0.0
82210,0.0
82210,0.0
82210,0.0
82210,0.0
82210,0.0
23130,0.0
23130,2.0
23130,5.0
23130,0.0
23130,1.0
23130,0.0
23130,0.0
23130,1.0
23130,0.0
23130,0.0
51800,0.0
51800,0.0
51800,0.0
51800,2.0
51800,0.0
51800,2.0
51800,0.0
51800,0.0
51800,0.0
51800,3.0
51800,3.0
51800,3.0
51800,0.0
51800,0.0
51800,0.0
51800,0.0
51800,0.0
51800,0.0
51800,0.0
51800,0.0
51800,1.0
51800,0.0
51800,0.0
51800,5.0
51800,0.0
51800,2.0
51800,1.0
51800,0.0
51800,0.0
51800,0.0
51800,0.0
51800,0.0
51800,0.0
51800,0.0
51800,0.0
51800,0.0
51800,0.0
51800,0.0
51800,0.0
51800,0.0
51800,0.0
51800,0.0
51800,3.0
51800,0.0
51800,0.0
51800,0.0
51800,0.0
10240,0.0
10240,0.0
10240,0.0
10240,0.0
10240,1.0
10240,1.0
10240,0.0
10240,0.0
10240,1.0
10240,1.0
10240,0.0
10240,1.0
10240,0.0
10240,0.0
10240,0.0
10240,0.0
10240,0.0
43150,0.0
43150,3.0
43150,2.0
43150,0.0
43150,0.0
43150,2.0
43150,1.0
43150,0.0
43150,4.0
43150,0.0
43150,0.0
43150,1.0
74270,3.0
74270,0.0
74270,1.0
74270,8.0
74270,3.0
74270,0.0
74270,0.0
74270,5.0
74270,0.0
74270,0.0
74270,0.0
74270,0.0
74270,0.0
74270,1.0
74270,2.0
74270,4.0
74270,3.0
39130,0.0
39130,0.0
39130,0.0
39130,0.0
39130,0.0
39130,0.0
39130,0.0
39130,4.0
39130,1.0
39130,1.0
39130,0.0
39130,0.0
39130,2.0
39130,1.0
39130,0.0
39130,0.0
39130,0.0
39130,0.0
39130,0.0
39130,1.0
39130,1.0
39130,0.0
39130,1.0
39130,1.0
39130,0.0
39130,1.0
39130,10.0
39130,0.0
39130,2.0
39130,5.0
39130,0.0
39130,6.0
39130,0.0
39130,2.0
63620,0.0
63620,1.0
63620,0.0
63620,0.0
62390,0.0
62390,0.0
62390,0.0
62390,0.0
62390,0.0
62390,0.0
62390,0.0
62390,0.0
62390,0.0
62390,0.0
62390,0.0
62390,0.0
62390,0.0
62390,1.0
62390,0.0
62390,1.0
89580,6.0
89580,3.0
89580,1.0
89580,3.0
89580,0.0
89580,0.0
89580,0.0
15110,0.0
15110,0.0
15110,0.0
15110,1.0
15110,2.0
15110,0.0
15110,0.0
15110,1.0
15110,0.0
15110,0.0
15110,0.0
15110,0.0
14430,6.0
14430,7.0
14430,4.0
14430,2.0
14430,0.0
14430,0.0
14430,0.0
14430,0.0
14430,2.0
14430,4.0
14430,0.0
14430,0.0
14430,0.0
14430,1.0
14430,1.0
14430,0.0
14430,0.0
14430,1.0
37290,0.0
37290,13.0
37290,0.0
37290,6.0
37290,0.0
37290,1.0
37290,1.0
14690,0.0
14690,0.0
14690,2.0
14690,0.0
14690,1.0
14690,1.0
14690,0.0
14690,0.0
14690,0.0
14690,1.0
14690,0.0
51600,0.0
51600,0.0
51600,0.0
51600,1.0
51600,0.0
51600,0.0
51600,0.0
51600,18.0
51600,1.0
51600,0.0
51600,3.0
51600,2.0
51600,1.0
51600,0.0
51600,1.0
51600,0.0
51600,5.0
60220,2.0
60220,3.0
60220,1.0
60220,1.0
60220,1.0
60220,0.0
60220,1.0
60220,0.0
60220,3.0
60220,0.0
60220,2.0
60220,3.0
60220,20.0
60220,0.0
60220,0.0
60220,7.0
60220,5.0
60220,0.0
60220,0.0
60220,0.0
60220,1.0
49360,1.0
49360,3.0
49360,0.0
49360,1.0
49360,1.0
49360,0.0
35620,2.0
35620,3.0
54170,0.0
54170,15.0
54170,2.0
54170,0.0
54170,2.0
54170,0.0
54170,0.0
54170,2.0
54170,0.0
54170,5.0
54170,1.0
54170,1.0
54170,0.0
67700,0.0
67700,0.0
67700,1.0
67700,1.0
67700,6.0
67700,1.0
67700,7.0
67700,1.0
67700,1.0
67700,0.0
67700,1.0
67700,493.0
67700,1.0
29170,4.0
29170,1.0
29170,46.0
76540,1.0
76540,0.0
76540,0.0
76540,0.0
76540,1.0
76540,0.0
76540,0.0
76540,0.0
76540,0.0
76540,0.0
76540,2.0
76540,1.0
76540,0.0
76540,0.0
76540,0.0
76540,2.0
76540,3.0
76540,0.0
29710,2.0
29710,0.0
29710,0.0
29710,17.0
29710,1.0
29710,1.0
29710,2.0
29710,3.0
62550,2.0
62550,3.0
62550,0.0
62550,3.0
62550,1.0
62550,5.0
62550,0.0
62550,0.0
62550,0.0
62550,0.0
62550,0.0
62550,0.0
62550,3.0
62550,4.0
62550,0.0
49330,2.0
49330,0.0
49330,0.0
49330,0.0
49330,20.0
49330,13.0
49330,2.0
49330,29.0
49330,21.0
49330,5.0
49330,48.0
49330,2.0
63750,0.0
63750,4.0
36290,0.0
36290,0.0
36290,0.0
36290,0.0
36290,0.0
36290,0.0
36290,0.0
13100,12.0
13100,4.0
13100,138.0
13100,13.0
22100,4.0
22100,38.0
22100,0.0
22100,3.0
22100,11.0
22100,11.0
22100,11.0
22100,0.0
22100,9.0
22100,0.0
22100,2.0
22100,16.0
22100,0.0
22100,1.0
22100,0.0
22100,6.0
22100,4.0
80290,0.0
80290,0.0
80290,0.0
80290,0.0
80290,0.0
80290,0.0
80290,0.0
80290,0.0
80290,0.0
80290,0.0
80290,0.0
80290,0.0
80290,0.0
80290,0.0
80290,0.0
80290,0.0
80290,0.0
80290,0.0
80290,3.0
80290,3.0
80290,1.0
80290,0.0
80290,2.0
80290,0.0
80290,3.0
80290,3.0
80290,4.0
80290,0.0
80290,2.0
80290,0.0
80290,2.0
80290,2.0
80290,0.0
80290,0.0
80290,1.0
80290,2.0
80290,0.0
80290,0.0
80290,1.0
71540,0.0
71540,0.0
71540,0.0
71540,1.0
71540,1.0
71540,1.0
71540,1.0
60300,11.0
60300,14.0
60300,0.0
60300,4.0
60300,0.0
60300,2.0
60300,0.0
60300,28.0
60300,1.0
60300,0.0
60300,0.0
04190,13.0
04190,13.0
57340,0.0
57340,0.0
57340,0.0
57340,1.0
57340,0.0
57340,1.0
57340,0.0
57340,0.0
57340,1.0
57340,0.0
57340,0.0
57340,0.0
57340,7.0
57340,2.0
57340,1.0
57340,1.0
57340,0.0
57340,1.0
57340,1.0
57340,0.0
57340,0.0
57340,2.0
57340,1.0
57340,1.0
57340,1.0
57340,0.0
57340,0.0
57340,0.0
48170,0.0
48170,0.0
48170,0.0
48170,0.0
48170,0.0
48170,0.0
48170,1.0
48170,0.0
48170,0.0
49350,2.0
49350,2.0
49350,2.0
49350,71.0
49350,0.0
49350,2.0
49350,1.0
03360,0.0
03360,0.0
03360,0.0
03360,18.0
03360,2.0
03360,4.0
03360,1.0
03360,0.0
03360,7.0
50260,0.0
50260,0.0
50260,3.0
50260,0.0
50260,3.0
50260,0.0
50260,1.0
50260,21.0
50260,0.0
50260,0.0
50260,0.0
50260,14.0
50260,3.0
07510,0.0
07510,0.0
07510,0.0
07510,0.0
07510,0.0
68160,4.0
68160,6.0
55500,0.0
55500,0.0
55500,3.0
55500,0.0
55500,0.0
55500,0.0
55500,0.0
55500,0.0
55500,0.0
55500,0.0
55500,1.0
55500,0.0
55500,1.0
55500,0.0
55500,2.0
55500,0.0
55500,0.0
55500,2.0
55500,1.0
55500,1.0
55500,0.0
55500,0.0
55500,0.0
55500,8.0
55500,0.0
55500,3.0
55500,0.0
55500,0.0
55500,0.0
55500,0.0
55500,0.0
55500,0.0
55500,0.0
55500,1.0
55500,1.0
51270,2.0
51270,5.0
51270,1.0
51270,1.0
51270,2.0
51270,0.0
51270,0.0
51270,0.0
51270,0.0
51270,0.0
51270,3.0
51270,0.0
51270,0.0
51270,0.0
51270,0.0
51270,0.0
51270,0.0
51270,0.0
51270,2.0
51270,0.0
64520,2.0
64520,2.0
64520,0.0
64520,0.0
64520,25.0
29190,2.0
29190,0.0
29190,1.0
29190,0.0
29190,1.0
29190,3.0
29190,3.0
29190,1.0
06260,3.0
06260,0.0
06260,0.0
06260,0.0
06260,3.0
06260,0.0
06260,0.0
06260,0.0
06260,1.0
06260,0.0
06260,0.0
06260,0.0
06260,0.0
83470,0.0
83470,21.0
83470,1.0
83470,19.0
85400,5.0
85400,5.0
85400,30.0
85400,0.0
85400,0.0
44540,2.0
44540,2.0
44540,4.0
44540,3.0
44540,11.0
44540,0.0
03120,2.0
03120,3.0
03120,1.0
03120,0.0
03120,0.0
03120,1.0
03120,0.0
03120,3.0
03120,4.0
03120,0.0
03120,4.0
03120,0.0
03120,0.0
37530,2.0
37530,7.0
37530,0.0
37530,22.0
37530,0.0
37530,51.0
37530,0.0
37530,1.0
37530,0.0
37530,7.0
59870,0.0
59870,0.0
59870,4.0
59870,0.0
59870,1.0
59870,27.0
59870,2.0
64300,1.0
64300,1.0
64300,0.0
64300,0.0
64300,3.0
64300,9.0
64300,0.0
64300,14.0
64300,4.0
64300,0.0
64300,0.0
64300,0.0
64300,2.0
64300,7.0
64300,1.0
64300,6.0
64300,5.0
64300,2.0
64300,5.0
64300,0.0
64300,0.0
64300,6.0
64300,2.0
64300,2.0
64300,2.0
64300,2.0
64300,0.0
68190,6.0
68190,5.0
68190,0.0
27580,0.0
27580,2.0
27580,0.0
29610,0.0
29610,34.0
54470,4.0
54470,2.0
54470,0.0
54470,2.0
54470,0.0
54470,0.0
54470,0.0
54470,0.0
54470,0.0
54470,0.0
54470,0.0
54470,0.0
54470,5.0
54470,4.0
54470,0.0
54470,0.0
54470,0.0
54470,0.0
54470,0.0
54470,0.0
54470,0.0
54470,0.0
54470,0.0
54470,0.0
54470,0.0
54470,1.0
54470,0.0
67240,14.0
67240,39.0
67240,3.0
67240,66.0
67240,1.0
67240,4.0
67240,2.0
68600,0.0
68600,0.0
68600,2.0
68600,1.0
68600,2.0
68600,1.0
68600,1.0
68600,3.0
68600,1.0
68600,0.0
68600,0.0
68600,3.0
30620,5.0
30620,17.0
30620,10.0
52300,0.0
52300,1.0
52300,0.0
52300,1.0
52300,0.0
52300,1.0
52300,0.0
52300,0.0
52300,0.0
52300,15.0
52300,0.0
52300,0.0
52300,2.0
52300,0.0
52300,0.0
52300,0.0
52300,1.0
52300,0.0
52300,0.0
52300,0.0
52300,2.0
52300,1.0
52300,4.0
52300,4.0
52300,13.0
52300,4.0
45490,0.0
45490,0.0
45490,0.0
45490,0.0
45490,0.0
45490,3.0
45490,0.0
45490,0.0
45490,9.0
47340,2.0
47340,0.0
47340,10.0
47340,4.0
47340,1.0
47340,0.0
47340,1.0
47340,1.0
47340,1.0
76390,0.0
76390,131.0
76390,0.0
76390,2.0
76390,1.0
76390,0.0
76390,0.0
76390,6.0
76390,0.0
76390,7.0
76390,5.0
76390,0.0
76390,0.0
76390,0.0
76390,2.0
79210,0.0
79210,14.0
79210,0.0
79210,1.0
79210,0.0
79210,2.0
79210,0.0
79210,4.0
79210,0.0
76280,1.0
76280,3.0
76280,0.0
76280,0.0
76280,1.0
76280,0.0
76280,0.0
76280,1.0
76280,3.0
76280,0.0
76280,1.0
76280,0.0
76280,6.0
76280,0.0
76280,1.0
76280,4.0
69550,2.0
69550,0.0
69550,0.0
69550,1.0
69550,1.0
73110,4.0
73110,2.0
73110,0.0
73110,0.0
73110,0.0
73110,0.0
73110,7.0
73110,7.0
73110,0.0
73110,1.0
73110,0.0
73110,2.0
73110,0.0
73110,0.0
73110,76.0
86170,1.0
86170,0.0
86170,2.0
86170,11.0
86170,2.0
86170,1.0
86170,29.0
86170,6.0
86170,8.0
86170,0.0
86170,1.0
86170,6.0
34530,1.0
34530,1.0
16450,3.0
16450,0.0
16450,8.0
16450,0.0
16450,0.0
16450,0.0
26740,18.0
26740,0.0
26740,1.0
26740,3.0
26740,9.0
26740,7.0
26740,7.0
26740,5.0
26740,2.0
80170,1.0
80170,1.0
80170,2.0
80170,0.0
80170,2.0
80170,0.0
80170,0.0
80170,0.0
80170,1.0
80170,0.0
80170,0.0
80170,10.0
80170,0.0
80170,0.0
21270,2.0
21270,1.0
21270,0.0
21270,2.0
21270,1.0
21270,0.0
21270,1.0
21270,10.0
21270,6.0
21270,0.0
21270,0.0
21270,2.0
21270,2.0
21270,0.0
21270,1.0
21270,0.0
21270,1.0
21270,0.0
85310,14.0
85310,0.0
85310,6.0
85310,16.0
85310,0.0
31230,0.0
31230,0.0
31230,0.0
31230,0.0
31230,0.0
31230,0.0
31230,0.0
31230,0.0
31230,0.0
31230,0.0
31230,2.0
31230,0.0
31230,0.0
31230,0.0
31230,2.0
31230,0.0
31230,0.0
31230,0.0
31230,0.0
31230,0.0
31230,1.0
31230,1.0
31230,0.0
31230,0.0
38142,0.0
38142,0.0
38142,0.0
38142,0.0
38142,0.0
02320,0.0
02320,1.0
02320,0.0
02320,0.0
02320,4.0
02320,2.0
02320,2.0
02320,4.0
02320,1.0
02320,15.0
02320,1.0
02320,1.0
69840,2.0
69840,0.0
69840,0.0
69840,0.0
69840,3.0
15800,3.0
15800,0.0
15800,0.0
15800,0.0
15800,0.0
15800,0.0
15800,0.0
15800,0.0
15800,0.0
08130,0.0
08130,0.0
08130,0.0
08130,0.0
08130,1.0
08130,0.0
08130,0.0
08130,0.0
08130,1.0
08130,1.0
08130,0.0
08130,0.0
08130,0.0
08130,2.0
08130,4.0
08130,0.0
08130,0.0
08130,0.0
08130,0.0
08130,0.0
08130,0.0
08130,0.0
08130,0.0
85600,30.0
85600,1.0
85600,0.0
85600,126.0
85600,1.0
85600,0.0
85600,1.0
64110,18.0
64110,2.0
64110,1.0
64110,1.0
64110,4.0
64110,8.0
64110,2.0
67360,1.0
67360,8.0
67360,0.0
67360,3.0
67360,3.0
67360,26.0
67360,0.0
67360,2.0
67360,5.0
67360,1.0
67360,5.0
67360,7.0
67360,0.0
67360,4.0
26400,8.0
26400,56.0
26400,0.0
26400,1.0
26400,15.0
26400,8.0
26400,7.0
26400,9.0
26400,0.0
26400,1.0
26400,5.0
26400,3.0
26400,2.0
26400,6.0
26400,4.0
26400,21.0
26400,2.0
26400,0.0
26400,2.0
26400,4.0
26400,0.0
26400,0.0
26400,0.0
76260,0.0
76260,0.0
76260,0.0
76260,3.0
76260,1.0
76260,1.0
76260,0.0
76260,0.0
76260,0.0
76260,0.0
76260,0.0
76260,5.0
76260,1.0
76260,1.0
76260,3.0
76260,0.0
76260,0.0
77115,0.0
77115,19.0
20190,0.0
20190,0.0
20190,2.0
20190,0.0
20190,0.0
29246,4.0
33650,3.0
33650,1.0
33650,68.0
33650,1.0
33650,8.0
33650,15.0
33650,10.0
14250,0.0
14250,10.0
14250,0.0
14250,1.0
14250,1.0
14250,0.0
14250,0.0
14250,0.0
14250,5.0
14250,2.0
14250,0.0
14250,0.0
14250,0.0
14250,0.0
14250,0.0
14250,0.0
14250,17.0
14250,0.0
57480,0.0
57480,3.0
57480,3.0
57480,0.0
57480,0.0
57480,0.0
57480,0.0
57480,0.0
57480,1.0
57480,1.0
57480,1.0
57480,2.0
57480,0.0
57480,0.0
57480,3.0
57480,3.0
57480,3.0
57480,1.0
57480,0.0
57480,0.0
57480,0.0
57480,3.0
57480,3.0
57480,5.0
57480,0.0
57480,0.0
57480,0.0
51110,2.0
51110,6.0
51110,1.0
51110,0.0
51110,6.0
51110,2.0
51110,1.0
51110,1.0
51110,11.0
51110,20.0
51110,7.0
51110,2.0
06460,2.0
06460,7.0
06460,0.0
59320,1.0
59320,9.0
59320,0.0
59320,15.0
59320,40.0
59320,8.0
59320,34.0
59320,71.0
59320,0.0
21570,0.0
21570,0.0
21570,1.0
21570,4.0
21570,0.0
21570,0.0
26110,1.0
26110,2.0
26110,0.0
26110,0.0
26110,3.0
26110,1.0
26110,0.0
26110,0.0
26110,0.0
26110,0.0
26110,54.0
26110,51.0
26110,6.0
26110,0.0
26110,35.0
26110,7.0
26110,0.0
26110,0.0
26110,4.0
26110,0.0
26110,2.0
26110,1.0
26110,1.0
20224,0.0
20224,0.0
20224,0.0
20224,1.0
20224,0.0
51480,1.0
51480,2.0
51480,1.0
51480,0.0
51480,0.0
51480,0.0
51480,9.0
51480,0.0
51480,1.0
51480,0.0
51480,2.0
51480,0.0
51480,0.0
51480,9.0
51480,2.0
51480,1.0
51480,0.0
35133,4.0
35133,0.0
35133,0.0
35133,1.0
35133,0.0
35133,1.0
35133,0.0
35133,0.0
35133,7.0
35133,3.0
35133,100.0
35133,2.0
35133,12.0
35133,0.0
35133,0.0
35133,0.0
26130,2.0
26130,0.0
26130,7.0
26130,1.0
26130,2.0
23380,3.0
23380,0.0
12370,0.0
12370,0.0
12370,0.0
12370,0.0
12370,0.0
63590,0.0
63590,6.0
63590,1.0
63590,2.0
46240,1.0
46240,0.0
46240,0.0
46240,1.0
46240,0.0
46240,0.0
46240,0.0
46240,0.0
46240,0.0
46240,0.0
46240,0.0
46240,0.0
49450,47.0
49450,2.0
49450,9.0
49450,3.0
49450,3.0
15130,0.0
15130,0.0
15130,0.0
15130,2.0
15130,0.0
15130,3.0
15130,0.0
15130,0.0
15130,2.0
15130,0.0
15130,6.0
15130,0.0
15130,7.0
15130,2.0
15130,0.0
15130,0.0
64340,12.0
57170,0.0
57170,0.0
57170,68.0
57170,68.0
57170,0.0
57170,1.0
57170,0.0
57170,0.0
57170,2.0
57170,0.0
57170,4.0
57170,0.0
57170,0.0
57170,0.0
57170,0.0
57170,1.0
57170,2.0
57170,0.0
57170,1.0
57170,1.0
57170,0.0
71340,0.0
71340,1.0
71340,1.0
71340,0.0
71340,1.0
71340,0.0
71340,0.0
57590,0.0
57590,0.0
57590,1.0
57590,0.0
57590,1.0
57590,1.0
57590,0.0
57590,1.0
57590,0.0
57590,0.0
57590,5.0
57590,0.0
57590,0.0
57590,0.0
57590,0.0
57590,0.0
57590,0.0
57590,1.0
57590,0.0
57590,0.0
57590,0.0
57590,0.0
57590,0.0
57590,0.0
57590,3.0
57590,0.0
57590,0.0
57590,0.0
57590,0.0
80140,4.0
80140,0.0
80140,0.0
80140,0.0
80140,0.0
80140,0.0
80140,0.0
80140,0.0
80140,0.0
80140,9.0
80140,0.0
80140,0.0
80140,0.0
80140,0.0
80140,3.0
80140,2.0
80140,0.0
80140,1.0
80140,1.0
80140,0.0
80140,0.0
80140,0.0
80140,0.0
80140,0.0
80140,0.0
80140,0.0
80140,4.0
80140,0.0
80140,0.0
80140,0.0
80140,0.0
80140,0.0
80140,0.0
80140,1.0
80140,0.0
80140,2.0
80140,0.0
80140,3.0
80140,0.0
80140,0.0
01750,4.0
01750,14.0
02820,0.0
02820,0.0
02820,0.0
02820,0.0
02820,0.0
02820,12.0
02820,8.0
02820,0.0
02820,18.0
02820,15.0
02820,0.0
53440,2.0
53440,0.0
53440,0.0
53440,3.0
53440,1.0
53440,0.0
77350,8.0
77350,0.0
77350,26.0
40360,3.0
40360,1.0
40360,1.0
40360,1.0
40360,3.0
26300,5.0
26300,0.0
26300,4.0
26300,21.0
26300,2.0
26300,2.0
26300,252.0
26300,0.0
26300,20.0
26300,22.0
26300,0.0
26300,3.0
36000,11.0
53700,21.0
53700,0.0
53700,0.0
53700,0.0
53700,0.0
53700,1.0
53700,0.0
53700,4.0
80200,0.0
80200,0.0
80200,0.0
80200,0.0
80200,1.0
80200,1.0
80200,1.0
80200,0.0
80200,0.0
80200,0.0
80200,2.0
80200,2.0
80200,0.0
80200,1.0
80200,3.0
80200,0.0
80200,0.0
80200,11.0
80200,1.0
80200,0.0
80200,2.0
80200,2.0
80200,1.0
80200,2.0
80200,0.0
80200,1.0
80200,0.0
80200,0.0
80200,1.0
80200,3.0
80200,1.0
80200,8.0
80200,0.0
80200,3.0
80200,23.0
80200,1.0
91680,14.0
91680,2.0
82110,0.0
82110,0.0
82110,1.0
82110,0.0
82110,0.0
82110,0.0
82110,4.0
82110,0.0
82110,0.0
66330,57.0
19270,3.0
19270,9.0
19270,2.0
19270,2.0
19270,0.0
01480,1.0
01480,7.0
01480,1.0
01480,20.0
01480,5.0
01480,9.0
01480,0.0
01480,18.0
01480,2.0
62230,6.0
11620,20.0
65420,1.0
28480,0.0
28480,0.0
28480,1.0
28480,19.0
28480,0.0
28480,7.0
28480,1.0
28480,1.0
28480,0.0
28480,8.0
28480,1.0
28480,3.0
89250,3.0
89250,2.0
89250,7.0
89250,0.0
89250,8.0
89250,2.0
32810,11.0
32810,0.0
32810,0.0
32810,1.0
32810,0.0
32810,0.0
32810,1.0
57630,1.0
57630,1.0
57630,0.0
57630,0.0
57630,2.0
57630,0.0
57630,1.0
57630,0.0
14670,7.0
14670,0.0
14670,2.0
14670,2.0
14670,0.0
14670,98.0
14670,98.0
14670,1.0
61290,2.0
61290,0.0
61290,6.0
61290,1.0
61290,1.0
61290,0.0
61290,0.0
61290,0.0
61290,0.0
61290,4.0
61290,0.0
61290,0.0
61290,1.0
71260,4.0
71260,0.0
71260,1.0
71260,2.0
71260,27.0
71260,2.0
71260,7.0
71260,6.0
71260,1.0
71260,0.0
71260,4.0
71260,1.0
71260,0.0
71260,8.0
71260,0.0
71260,4.0
48200,0.0
48200,0.0
48200,6.0
48200,3.0
48200,0.0
48200,0.0
48200,0.0
48200,0.0
48200,0.0
02110,1.0
02110,3.0
02110,0.0
02110,0.0
02110,0.0
02110,2.0
02110,5.0
02110,0.0
02110,1.0
02110,0.0
02110,2.0
02110,0.0
02110,2.0
02110,9.0
02110,3.0
02110,0.0
02110,0.0
02110,0.0
02110,5.0
02110,0.0
02110,1.0
02110,1.0
02110,2.0
34190,0.0
34190,4.0
34190,2.0
34190,7.0
34190,22.0
34190,0.0
34190,0.0
34190,4.0
34190,10.0
34190,1.0
34190,0.0
04200,0.0
04200,0.0
04200,2.0
04200,0.0
04200,1.0
04200,1.0
04200,0.0
04200,0.0
04200,5.0
04200,2.0
04200,5.0
04200,0.0
04200,76.0
04200,0.0
04200,1.0
04200,0.0
04200,0.0
04200,4.0
04200,0.0
04200,2.0
08270,0.0
08270,1.0
08270,0.0
08270,0.0
08270,0.0
08270,4.0
08270,1.0
08270,1.0
08270,1.0
08270,0.0
08270,0.0
08270,0.0
08270,7.0
08270,0.0
08270,0.0
08270,0.0
08270,0.0
08270,0.0
08270,0.0
08270,0.0
15140,0.0
15140,0.0
15140,0.0
15140,0.0
15140,0.0
15140,0.0
15140,2.0
15140,2.0
15140,3.0
15140,0.0
15140,0.0
15140,0.0
15140,0.0
15140,0.0
15140,5.0
70500,0.0
70500,4.0
70500,2.0
70500,0.0
70500,1.0
70500,0.0
70500,0.0
70500,0.0
70500,0.0
70500,1.0
70500,2.0
70500,0.0
70500,0.0
70500,0.0
70500,0.0
70500,0.0
70500,1.0
70500,0.0
70500,0.0
70500,0.0
70500,0.0
70500,0.0
70500,0.0
70500,0.0
70500,1.0
70500,0.0
70500,0.0
70500,0.0
70500,0.0
70500,0.0
70500,0.0
70500,0.0
70500,3.0
70500,1.0
70500,0.0
70500,3.0
70500,0.0
63480,2.0
63480,2.0
63480,4.0
63480,1.0
46120,0.0
46120,0.0
46120,1.0
46120,2.0
46120,0.0
46120,1.0
46120,0.0
46120,56.0
46120,0.0
46120,0.0
46120,0.0
46120,2.0
46120,0.0
46120,6.0
46120,5.0
46120,2.0
46120,1.0
80320,3.0
80320,0.0
80320,0.0
80320,0.0
80320,0.0
80320,0.0
80320,1.0
80320,0.0
80320,14.0
80320,2.0
80320,0.0
80320,1.0
80320,0.0
44510,26.0
38650,1.0
38650,6.0
38650,8.0
38650,1.0
38650,0.0
38650,5.0
38650,0.0
38650,0.0
38650,0.0
38650,11.0
38650,1.0
38650,0.0
38470,1.0
38470,8.0
38470,6.0
38470,3.0
38470,15.0
38470,2.0
38470,1.0
38470,2.0
38470,7.0
38470,0.0
38470,4.0
38470,1.0
